dataset,dataset_label,sample_id,comparison,similarity
lot_balanced_medical,Medical,BLC 93,Random same-group primary,0.14633568336527197
lot_balanced_medical,Medical,BLC 93,Random same-group primary,0.0996641374580306
lot_balanced_medical,Medical,BLC 93,Random same-group primary,0.12146997598259379
lot_balanced_medical,Medical,BLC 93,Random same-group primary,0.1341254377663906
lot_balanced_medical,Medical,BLC 93,Random other-group primary,0.048758987545580425
lot_balanced_medical,Medical,BLC 93,Random other-group primary,0.02483364303727058
lot_balanced_medical,Medical,BLC 93,Random other-group primary,0.0815227522059089
lot_balanced_medical,Medical,BLC 93,Random other-group primary,0.21502675385215608
lot_balanced_medical,Medical,BLC 93,Random other-group primary,0.06517179057697567
lot_balanced_medical,Medical,BLC 94,True same sample,0.3655894440091731
lot_balanced_medical,Medical,BLC 94,Best wrong primary,0.38805165644963624
lot_balanced_medical,Medical,BLC 94,Random same-group primary,0.09569645072543514
lot_balanced_medical,Medical,BLC 94,Random same-group primary,0.1554653628166746
lot_balanced_medical,Medical,BLC 94,Random same-group primary,0.38805165644963624
lot_balanced_medical,Medical,BLC 94,Random same-group primary,0.1771611988155681
lot_balanced_medical,Medical,BLC 94,Random same-group primary,0.06473159275206164
lot_balanced_medical,Medical,BLC 94,Random other-group primary,0.049969787001254144
lot_balanced_medical,Medical,BLC 94,Random other-group primary,0.07681482150893396
lot_balanced_medical,Medical,BLC 94,Random other-group primary,0.10501339093695547
lot_balanced_medical,Medical,BLC 94,Random other-group primary,0.06235685128987031
lot_balanced_medical,Medical,BLC 94,Random other-group primary,0.11564019114694533
lot_balanced_medical,Medical,BLC 95,True same sample,0.49108487625068736
lot_balanced_medical,Medical,BLC 95,Best wrong primary,0.5493427971034042
lot_balanced_medical,Medical,BLC 95,Random same-group primary,0.2105856207986975
lot_balanced_medical,Medical,BLC 95,Random same-group primary,0.2970301928796609
lot_balanced_medical,Medical,BLC 95,Random same-group primary,0.29871928923729296
lot_balanced_medical,Medical,BLC 95,Random same-group primary,0.20956532521645113
lot_balanced_medical,Medical,BLC 95,Random same-group primary,0.21116558294252635
lot_balanced_medical,Medical,BLC 95,Random other-group primary,0.24762977992930563
lot_balanced_medical,Medical,BLC 95,Random other-group primary,0.21692419691969522
lot_balanced_medical,Medical,BLC 95,Random other-group primary,0.1997126661936369
lot_balanced_medical,Medical,BLC 95,Random other-group primary,0.12587934122961272
lot_balanced_medical,Medical,BLC 95,Random other-group primary,0.16624569939692177
lot_balanced_medical,Medical,BLC 96,True same sample,0.15433895793422409
lot_balanced_medical,Medical,BLC 96,Best wrong primary,0.45495039325171605
lot_balanced_medical,Medical,BLC 96,Random same-group primary,0.11543013396465346
lot_balanced_medical,Medical,BLC 96,Random same-group primary,0.12750033271682848
lot_balanced_medical,Medical,BLC 96,Random same-group primary,0.14368751238063132
lot_balanced_medical,Medical,BLC 96,Random same-group primary,0.12148437443285924
lot_balanced_medical,Medical,BLC 96,Random same-group primary,0.1327968313210483
lot_balanced_medical,Medical,BLC 96,Random other-group primary,0.1052671170087628
lot_balanced_medical,Medical,BLC 96,Random other-group primary,0.08239278102726501
lot_balanced_medical,Medical,BLC 96,Random other-group primary,0.11472875463626568
lot_balanced_medical,Medical,BLC 96,Random other-group primary,0.07134137439013703
lot_balanced_medical,Medical,BLC 96,Random other-group primary,0.15054788088988405
lot_balanced_medical,Medical,BLC 97,True same sample,0.32450704359593724
lot_balanced_medical,Medical,BLC 97,Best wrong primary,0.40299584186769066
lot_balanced_medical,Medical,BLC 97,Random same-group primary,0.1713403118317383
lot_balanced_medical,Medical,BLC 97,Random same-group primary,0.15367069161940305
lot_balanced_medical,Medical,BLC 97,Random same-group primary,0.31041216875413613
lot_balanced_medical,Medical,BLC 97,Random same-group primary,0.3784132061767452
lot_balanced_medical,Medical,BLC 97,Random same-group primary,0.09059554062779115
lot_balanced_medical,Medical,BLC 97,Random other-group primary,0.07312046278207976
lot_balanced_medical,Medical,BLC 97,Random other-group primary,0.08437411918020678
lot_balanced_medical,Medical,BLC 97,Random other-group primary,0.1439865275180685
lot_balanced_medical,Medical,BLC 97,Random other-group primary,-0.009649442490168705
lot_balanced_medical,Medical,BLC 97,Random other-group primary,0.20313146679828709
lot_balanced_medical,Medical,BLC 98,True same sample,0.44046110063741684
lot_balanced_medical,Medical,BLC 98,Best wrong primary,0.5008767955572665
lot_balanced_medical,Medical,BLC 98,Random same-group primary,0.2219109547883058
lot_balanced_medical,Medical,BLC 98,Random same-group primary,0.3931015055637022
lot_balanced_medical,Medical,BLC 98,Random same-group primary,0.25935137749210124
lot_balanced_medical,Medical,BLC 98,Random same-group primary,0.2137722739582594
lot_balanced_medical,Medical,BLC 98,Random same-group primary,0.31913353591538574
lot_balanced_medical,Medical,BLC 98,Random other-group primary,0.12907244735535534
lot_balanced_medical,Medical,BLC 98,Random other-group primary,0.13589144894961896
lot_balanced_medical,Medical,BLC 98,Random other-group primary,0.20836430657963775
lot_balanced_medical,Medical,BLC 98,Random other-group primary,0.30805052606031963
lot_balanced_medical,Medical,BLC 98,Random other-group primary,0.20798411520038068
lot_balanced_medical,Medical,BLC 99,True same sample,0.08590659255638367
lot_balanced_medical,Medical,BLC 99,Best wrong primary,0.3997624185528277
lot_balanced_medical,Medical,BLC 99,Random same-group primary,0.12929951735508094
lot_balanced_medical,Medical,BLC 99,Random same-group primary,0.14171800257396308
lot_balanced_medical,Medical,BLC 99,Random same-group primary,0.11209313981190228
lot_balanced_medical,Medical,BLC 99,Random same-group primary,0.10463918696328108
lot_balanced_medical,Medical,BLC 99,Random same-group primary,0.07145440890209759
lot_balanced_medical,Medical,BLC 99,Random other-group primary,0.16462950509920554
lot_balanced_medical,Medical,BLC 99,Random other-group primary,-0.01833930130102552
lot_balanced_medical,Medical,BLC 99,Random other-group primary,0.054886959169485834
lot_balanced_medical,Medical,BLC 99,Random other-group primary,-0.010536565148327603
lot_balanced_medical,Medical,BLC 99,Random other-group primary,0.04450881096931469
lot_balanced_medical,Medical,BLC 100,True same sample,-0.028878917587925223
lot_balanced_medical,Medical,BLC 100,Best wrong primary,0.16254029885777177
lot_balanced_medical,Medical,BLC 100,Random same-group primary,-0.015634861199327398
lot_balanced_medical,Medical,BLC 100,Random same-group primary,0.022535243729960776
lot_balanced_medical,Medical,BLC 100,Random same-group primary,-0.07721151228114098
lot_balanced_medical,Medical,BLC 100,Random same-group primary,-0.019045546300564466
lot_balanced_medical,Medical,BLC 100,Random same-group primary,-0.005095920151087129
lot_balanced_medical,Medical,BLC 100,Random other-group primary,-0.050969504650743305
lot_balanced_medical,Medical,BLC 100,Random other-group primary,-0.0597349462149281
lot_balanced_medical,Medical,BLC 100,Random other-group primary,-0.039661639583274
lot_balanced_medical,Medical,BLC 100,Random other-group primary,-0.011094428872003265
lot_balanced_medical,Medical,BLC 100,Random other-group primary,-0.04414150555258083
lot_balanced_medical,Medical,BLC 101,True same sample,0.3192286010070785
lot_balanced_medical,Medical,BLC 101,Best wrong primary,0.4804564278127699
lot_balanced_medical,Medical,BLC 101,Random same-group primary,0.20308759537630022
lot_balanced_medical,Medical,BLC 101,Random same-group primary,0.2418459063125516
lot_balanced_medical,Medical,BLC 101,Random same-group primary,0.3000772429388823
lot_balanced_medical,Medical,BLC 101,Random same-group primary,0.21834673383704012
lot_balanced_medical,Medical,BLC 101,Random same-group primary,0.13093088251689208
lot_balanced_medical,Medical,BLC 101,Random other-group primary,0.014607002938928202
lot_balanced_medical,Medical,BLC 101,Random other-group primary,0.1569303174744479
lot_balanced_medical,Medical,BLC 101,Random other-group primary,0.24085899779778097
lot_balanced_medical,Medical,BLC 101,Random other-group primary,-0.0004528211660897105
lot_balanced_medical,Medical,BLC 101,Random other-group primary,0.2916976993922564
lot_balanced_medical,Medical,BLC 102,True same sample,0.10159141430678659
lot_balanced_medical,Medical,BLC 102,Best wrong primary,0.4687157540467215
lot_balanced_medical,Medical,BLC 102,Random same-group primary,0.17760353002665177
lot_balanced_medical,Medical,BLC 102,Random same-group primary,0.21111813252178085
lot_balanced_medical,Medical,BLC 102,Random same-group primary,0.21865648037609484
lot_balanced_medical,Medical,BLC 102,Random same-group primary,0.1893017091967056
lot_balanced_medical,Medical,BLC 102,Random same-group primary,-0.003283429368707746
lot_balanced_medical,Medical,BLC 102,Random other-group primary,0.18598364701472098
lot_balanced_medical,Medical,BLC 102,Random other-group primary,0.1497655723316157
lot_balanced_medical,Medical,BLC 102,Random other-group primary,0.16531615479795206
lot_balanced_medical,Medical,BLC 102,Random other-group primary,0.12089635642142066
lot_balanced_medical,Medical,BLC 102,Random other-group primary,0.19125837098121978
lot_balanced_medical,Medical,BLC 103,True same sample,0.24487750882554743
lot_balanced_medical,Medical,BLC 103,Best wrong primary,0.45261163727638587
lot_balanced_medical,Medical,BLC 103,Random same-group primary,0.11865473142322042
lot_balanced_medical,Medical,BLC 103,Random same-group primary,0.09820615092578698
lot_balanced_medical,Medical,BLC 103,Random same-group primary,0.09765643864226378
lot_balanced_medical,Medical,BLC 103,Random same-group primary,0.010373991712774118
lot_balanced_medical,Medical,BLC 103,Random same-group primary,0.21547261486888253
lot_balanced_medical,Medical,BLC 103,Random other-group primary,0.06595702278372942
lot_balanced_medical,Medical,BLC 103,Random other-group primary,0.048204772954099764
lot_balanced_medical,Medical,BLC 103,Random other-group primary,0.02634684932650457
lot_balanced_medical,Medical,BLC 103,Random other-group primary,0.0957741044732627
lot_balanced_medical,Medical,BLC 103,Random other-group primary,-0.15642268723977823
lot_balanced_medical,Medical,BLC 104,True same sample,0.16136963668011728
lot_balanced_medical,Medical,BLC 104,Best wrong primary,0.4645797059517055
lot_balanced_medical,Medical,BLC 104,Random same-group primary,0.28802679546140586
lot_balanced_medical,Medical,BLC 104,Random same-group primary,0.23362471679766872
lot_balanced_medical,Medical,BLC 104,Random same-group primary,0.06831960567769298
lot_balanced_medical,Medical,BLC 104,Random same-group primary,0.23520599351592797
lot_balanced_medical,Medical,BLC 104,Random same-group primary,0.1486733085188878
lot_balanced_medical,Medical,BLC 104,Random other-group primary,0.16980381898436614
lot_balanced_medical,Medical,BLC 104,Random other-group primary,0.0851728634383399
lot_balanced_medical,Medical,BLC 104,Random other-group primary,0.06807611721679231
lot_balanced_medical,Medical,BLC 104,Random other-group primary,0.18609101253518562
lot_balanced_medical,Medical,BLC 104,Random other-group primary,0.17803272207802714
lot_balanced_medical,Medical,BLC 105,True same sample,0.42320787272761273
lot_balanced_medical,Medical,BLC 105,Best wrong primary,0.4905861768876747
lot_balanced_medical,Medical,BLC 105,Random same-group primary,0.2778709373470602
lot_balanced_medical,Medical,BLC 105,Random same-group primary,0.31032625588742124
lot_balanced_medical,Medical,BLC 105,Random same-group primary,0.2732956134988129
lot_balanced_medical,Medical,BLC 105,Random same-group primary,0.23915221004667714
lot_balanced_medical,Medical,BLC 105,Random same-group primary,0.22617424890514376
lot_balanced_medical,Medical,BLC 105,Random other-group primary,0.17082222686528256
lot_balanced_medical,Medical,BLC 105,Random other-group primary,0.14377609866958294
lot_balanced_medical,Medical,BLC 105,Random other-group primary,0.2598515128335389
lot_balanced_medical,Medical,BLC 105,Random other-group primary,0.1977899927506858
lot_balanced_medical,Medical,BLC 105,Random other-group primary,0.13929150084572042
lot_balanced_medical,Medical,BLC 106,True same sample,0.5075909370525894
lot_balanced_medical,Medical,BLC 106,Best wrong primary,0.6242898853886275
lot_balanced_medical,Medical,BLC 106,Random same-group primary,0.30202162468642785
lot_balanced_medical,Medical,BLC 106,Random same-group primary,0.41751871240810834
lot_balanced_medical,Medical,BLC 106,Random same-group primary,0.16761161527977503
lot_balanced_medical,Medical,BLC 106,Random same-group primary,-0.0012465029939533728
lot_balanced_medical,Medical,BLC 106,Random same-group primary,0.1239927818610494
lot_balanced_medical,Medical,BLC 106,Random other-group primary,0.4116102830107507
lot_balanced_medical,Medical,BLC 106,Random other-group primary,0.1290437971803368
lot_balanced_medical,Medical,BLC 106,Random other-group primary,0.07254507354578865
lot_balanced_medical,Medical,BLC 106,Random other-group primary,0.472267804947546
lot_balanced_medical,Medical,BLC 106,Random other-group primary,0.2449621205836579
lot_balanced_medical,Medical,BLC 107,True same sample,0.4919478305574676
lot_balanced_medical,Medical,BLC 107,Best wrong primary,0.5975833932636603
lot_balanced_medical,Medical,BLC 107,Random same-group primary,0.17341262342307057
lot_balanced_medical,Medical,BLC 107,Random same-group primary,0.5148991772358235
lot_balanced_medical,Medical,BLC 107,Random same-group primary,0.3730990211220666
lot_balanced_medical,Medical,BLC 107,Random same-group primary,0.3177087111755248
lot_balanced_medical,Medical,BLC 107,Random same-group primary,0.33473936007373206
lot_balanced_medical,Medical,BLC 107,Random other-group primary,0.08492063772641022
lot_balanced_medical,Medical,BLC 107,Random other-group primary,0.29196323900552323
lot_balanced_medical,Medical,BLC 107,Random other-group primary,0.2476784538140025
lot_balanced_medical,Medical,BLC 107,Random other-group primary,0.3593751776968456
lot_balanced_medical,Medical,BLC 107,Random other-group primary,0.09016104225530489
lot_balanced_medical,Medical,BLC 108,True same sample,0.25223805086501583
lot_balanced_medical,Medical,BLC 108,Best wrong primary,0.4639511828359258
lot_balanced_medical,Medical,BLC 108,Random same-group primary,0.4200724724981052
lot_balanced_medical,Medical,BLC 108,Random same-group primary,-0.028255018283781356
lot_balanced_medical,Medical,BLC 108,Random same-group primary,0.3302554709649215
lot_balanced_medical,Medical,BLC 108,Random same-group primary,0.35021335317431745
lot_balanced_medical,Medical,BLC 108,Random same-group primary,0.26948671141480124
lot_balanced_medical,Medical,BLC 108,Random other-group primary,0.08044706193565371
lot_balanced_medical,Medical,BLC 108,Random other-group primary,0.11640761838244867
lot_balanced_medical,Medical,BLC 108,Random other-group primary,0.16814579574526964
lot_balanced_medical,Medical,BLC 108,Random other-group primary,0.20374178928319364
lot_balanced_medical,Medical,BLC 108,Random other-group primary,0.15438835798558442
lot_balanced_medical,Medical,BLC 109,True same sample,0.3217820412370371
lot_balanced_medical,Medical,BLC 109,Best wrong primary,0.49672083736656136
lot_balanced_medical,Medical,BLC 109,Random same-group primary,0.1746889519271099
lot_balanced_medical,Medical,BLC 109,Random same-group primary,0.29532790282677684
lot_balanced_medical,Medical,BLC 109,Random same-group primary,0.10944950565217436
lot_balanced_medical,Medical,BLC 109,Random same-group primary,0.30958368191181096
lot_balanced_medical,Medical,BLC 109,Random same-group primary,0.3751329447870262
lot_balanced_medical,Medical,BLC 109,Random other-group primary,0.21334793617728515
lot_balanced_medical,Medical,BLC 109,Random other-group primary,0.22694134664111032
lot_balanced_medical,Medical,BLC 109,Random other-group primary,0.08123006418301225
lot_balanced_medical,Medical,BLC 109,Random other-group primary,0.0631256356447193
lot_balanced_medical,Medical,BLC 109,Random other-group primary,0.34806546979291736
lot_balanced_medical,Medical,BLC 110,True same sample,0.00024692701191586855
lot_balanced_medical,Medical,BLC 110,Best wrong primary,0.15780412437931896
lot_balanced_medical,Medical,BLC 110,Random same-group primary,-0.0011953406657232279
lot_balanced_medical,Medical,BLC 110,Random same-group primary,0.00662382806175061
lot_balanced_medical,Medical,BLC 110,Random same-group primary,-0.02671556571752646
lot_balanced_medical,Medical,BLC 110,Random same-group primary,0.048507167939530915
lot_balanced_medical,Medical,BLC 110,Random same-group primary,-0.0922586056351621
lot_balanced_medical,Medical,BLC 110,Random other-group primary,-0.0011590813765149956
lot_balanced_medical,Medical,BLC 110,Random other-group primary,-0.024096186629140193
lot_balanced_medical,Medical,BLC 110,Random other-group primary,-0.08706868732976819
lot_balanced_medical,Medical,BLC 110,Random other-group primary,0.013443388920798827
lot_balanced_medical,Medical,BLC 110,Random other-group primary,-0.05906719086693188
lot_balanced_medical,Medical,BLC 111,True same sample,0.10508228717580999
lot_balanced_medical,Medical,BLC 111,Best wrong primary,0.37051296068108397
lot_balanced_medical,Medical,BLC 111,Random same-group primary,0.09162002676086668
lot_balanced_medical,Medical,BLC 111,Random same-group primary,0.05712229441384851
lot_balanced_medical,Medical,BLC 111,Random same-group primary,0.09955116786197962
lot_balanced_medical,Medical,BLC 111,Random same-group primary,0.09065578769496684
lot_balanced_medical,Medical,BLC 111,Random same-group primary,0.09334515122341876
lot_balanced_medical,Medical,BLC 111,Random other-group primary,0.052012206391368984
lot_balanced_medical,Medical,BLC 111,Random other-group primary,0.04941978803647147
lot_balanced_medical,Medical,BLC 111,Random other-group primary,0.03533248280568685
lot_balanced_medical,Medical,BLC 111,Random other-group primary,0.010414753419988437
lot_balanced_medical,Medical,BLC 111,Random other-group primary,0.0899874332534915
lot_balanced_medical,Medical,BLC 112,True same sample,0.10722438724229799
lot_balanced_medical,Medical,BLC 112,Best wrong primary,0.3395911428989727
lot_balanced_medical,Medical,BLC 112,Random same-group primary,0.06571466403493778
lot_balanced_medical,Medical,BLC 112,Random same-group primary,0.07959206932822528
lot_balanced_medical,Medical,BLC 112,Random same-group primary,0.04783628343626065
lot_balanced_medical,Medical,BLC 112,Random same-group primary,0.1273086966949929
lot_balanced_medical,Medical,BLC 112,Random same-group primary,0.14238369387252175
lot_balanced_medical,Medical,BLC 112,Random other-group primary,0.10769450249271056
lot_balanced_medical,Medical,BLC 112,Random other-group primary,0.17868487798135396
lot_balanced_medical,Medical,BLC 112,Random other-group primary,0.11959687172279237
lot_balanced_medical,Medical,BLC 112,Random other-group primary,0.1779878359563686
lot_balanced_medical,Medical,BLC 112,Random other-group primary,0.15018417375574433
lot_balanced_medical,Medical,BLC 113,True same sample,0.2703173108967643
lot_balanced_medical,Medical,BLC 113,Best wrong primary,0.4870179682553595
lot_balanced_medical,Medical,BLC 113,Random same-group primary,0.322128929143591
lot_balanced_medical,Medical,BLC 113,Random same-group primary,0.3652844292953545
lot_balanced_medical,Medical,BLC 113,Random same-group primary,0.26449654441535114
lot_balanced_medical,Medical,BLC 113,Random same-group primary,0.24597843938105826
lot_balanced_medical,Medical,BLC 113,Random same-group primary,0.4476681601100263
lot_balanced_medical,Medical,BLC 113,Random other-group primary,0.04860618550163068
lot_balanced_medical,Medical,BLC 113,Random other-group primary,0.13650208267315894
lot_balanced_medical,Medical,BLC 113,Random other-group primary,0.21589796319162743
lot_balanced_medical,Medical,BLC 113,Random other-group primary,0.21556938706926915
lot_balanced_medical,Medical,BLC 113,Random other-group primary,0.30229459391945535
lot_balanced_medical,Medical,BLC 114,True same sample,0.06207800052984965
lot_balanced_medical,Medical,BLC 114,Best wrong primary,0.40596329421217164
lot_balanced_medical,Medical,BLC 114,Random same-group primary,0.03781821645785259
lot_balanced_medical,Medical,BLC 114,Random same-group primary,0.17991344194084732
lot_balanced_medical,Medical,BLC 114,Random same-group primary,0.0978742146406803
lot_balanced_medical,Medical,BLC 114,Random same-group primary,0.1605997782784951
lot_balanced_medical,Medical,BLC 114,Random same-group primary,0.014974488144180599
lot_balanced_medical,Medical,BLC 114,Random other-group primary,0.11253709046345356
lot_balanced_medical,Medical,BLC 114,Random other-group primary,0.02705438785051911
lot_balanced_medical,Medical,BLC 114,Random other-group primary,0.07124564419539722
lot_balanced_medical,Medical,BLC 114,Random other-group primary,0.0027078918677412456
lot_balanced_medical,Medical,BLC 114,Random other-group primary,0.01850935408785772
lot_balanced_medical,Medical,BLC 115,True same sample,0.4073353728280237
lot_balanced_medical,Medical,BLC 115,Best wrong primary,0.5907909610112726
lot_balanced_medical,Medical,BLC 115,Random same-group primary,0.5009871468038
lot_balanced_medical,Medical,BLC 115,Random same-group primary,0.3770218528809659
lot_balanced_medical,Medical,BLC 115,Random same-group primary,0.502819395185655
lot_balanced_medical,Medical,BLC 115,Random same-group primary,0.3665322032134723
lot_balanced_medical,Medical,BLC 115,Random same-group primary,0.31011959286551927
lot_balanced_medical,Medical,BLC 115,Random other-group primary,0.23110442608080634
lot_balanced_medical,Medical,BLC 115,Random other-group primary,0.10215039557350156
lot_balanced_medical,Medical,BLC 115,Random other-group primary,0.052438616640931794
lot_balanced_medical,Medical,BLC 115,Random other-group primary,0.04757536118790005
lot_balanced_medical,Medical,BLC 115,Random other-group primary,0.249028629031518
lot_balanced_medical,Medical,BLC 116,True same sample,0.23159095742748467
lot_balanced_medical,Medical,BLC 116,Best wrong primary,0.47195779897382445
lot_balanced_medical,Medical,BLC 116,Random same-group primary,0.12399620005197187
lot_balanced_medical,Medical,BLC 116,Random same-group primary,0.20307048686837406
lot_balanced_medical,Medical,BLC 116,Random same-group primary,0.28279171473069337
lot_balanced_medical,Medical,BLC 116,Random same-group primary,0.30029215970994105
lot_balanced_medical,Medical,BLC 116,Random same-group primary,0.14373716429045752
lot_balanced_medical,Medical,BLC 116,Random other-group primary,0.19023488638505587
lot_balanced_medical,Medical,BLC 116,Random other-group primary,0.14901368540204957
lot_balanced_medical,Medical,BLC 116,Random other-group primary,0.1973376147019983
lot_balanced_medical,Medical,BLC 116,Random other-group primary,0.11244438809027753
lot_balanced_medical,Medical,BLC 116,Random other-group primary,0.07329382569179725
lot_balanced_medical,Medical,BLC 117,True same sample,0.1308585670013579
lot_balanced_medical,Medical,BLC 117,Best wrong primary,0.1767298373900372
lot_balanced_medical,Medical,BLC 117,Random same-group primary,0.011506912949559973
lot_balanced_medical,Medical,BLC 117,Random same-group primary,0.011361440121604756
lot_balanced_medical,Medical,BLC 117,Random same-group primary,-0.06127041614000485
lot_balanced_medical,Medical,BLC 117,Random same-group primary,0.010770652243823255
lot_balanced_medical,Medical,BLC 117,Random same-group primary,-0.07807644126807065
lot_balanced_medical,Medical,BLC 117,Random other-group primary,0.0637027425530374
lot_balanced_medical,Medical,BLC 117,Random other-group primary,-0.012018088256717064
lot_balanced_medical,Medical,BLC 117,Random other-group primary,0.03158175441441154
lot_balanced_medical,Medical,BLC 117,Random other-group primary,-0.00045268766881643475
lot_balanced_medical,Medical,BLC 117,Random other-group primary,-0.05638270464797454
lot_balanced_medical,Medical,BLC 118,True same sample,0.1221903296900532
lot_balanced_medical,Medical,BLC 118,Best wrong primary,0.34353268830896894
lot_balanced_medical,Medical,BLC 118,Random same-group primary,0.05168429061189458
lot_balanced_medical,Medical,BLC 118,Random same-group primary,0.15722685628397443
lot_balanced_medical,Medical,BLC 118,Random same-group primary,0.10577923165522296
lot_balanced_medical,Medical,BLC 118,Random same-group primary,0.07449725518342212
lot_balanced_medical,Medical,BLC 118,Random same-group primary,0.06977742536953632
lot_balanced_medical,Medical,BLC 118,Random other-group primary,-0.06729484228647553
lot_balanced_medical,Medical,BLC 118,Random other-group primary,-0.03693374994563125
lot_balanced_medical,Medical,BLC 118,Random other-group primary,0.028439059054993304
lot_balanced_medical,Medical,BLC 118,Random other-group primary,0.055640721202265396
lot_balanced_medical,Medical,BLC 118,Random other-group primary,0.1211367331742668
lot_balanced_medical,Medical,BLC 119,True same sample,0.10669591137973462
lot_balanced_medical,Medical,BLC 119,Best wrong primary,0.35834508499413725
lot_balanced_medical,Medical,BLC 119,Random same-group primary,-0.05223026672076694
lot_balanced_medical,Medical,BLC 119,Random same-group primary,-0.0488240156587279
lot_balanced_medical,Medical,BLC 119,Random same-group primary,-0.018644241526980077
lot_balanced_medical,Medical,BLC 119,Random same-group primary,-0.02774805759769938
lot_balanced_medical,Medical,BLC 119,Random same-group primary,0.03746210712873077
lot_balanced_medical,Medical,BLC 119,Random other-group primary,0.00954016387250605
lot_balanced_medical,Medical,BLC 119,Random other-group primary,0.060318685696968244
lot_balanced_medical,Medical,BLC 119,Random other-group primary,-0.06594283188589238
lot_balanced_medical,Medical,BLC 119,Random other-group primary,-0.03717109700381749
lot_balanced_medical,Medical,BLC 119,Random other-group primary,-0.0580267100760138
lot_balanced_medical,Medical,BLC 120,True same sample,0.20891146701364183
lot_balanced_medical,Medical,BLC 120,Best wrong primary,0.5022223893181842
lot_balanced_medical,Medical,BLC 120,Random same-group primary,0.11926943222055444
lot_balanced_medical,Medical,BLC 120,Random same-group primary,0.27950477147178304
lot_balanced_medical,Medical,BLC 120,Random same-group primary,0.17715101107297299
lot_balanced_medical,Medical,BLC 120,Random same-group primary,0.11738419043309967
lot_balanced_medical,Medical,BLC 120,Random same-group primary,0.17926700884313396
lot_balanced_medical,Medical,BLC 120,Random other-group primary,0.18461866203377814
lot_balanced_medical,Medical,BLC 120,Random other-group primary,0.06774499374192602
lot_balanced_medical,Medical,BLC 120,Random other-group primary,0.07365527765574226
lot_balanced_medical,Medical,BLC 120,Random other-group primary,0.1304543858277802
lot_balanced_medical,Medical,BLC 120,Random other-group primary,0.1608589909176488
lot_balanced_medical,Medical,BLC 121,True same sample,0.10574673201073573
lot_balanced_medical,Medical,BLC 121,Best wrong primary,0.33952163993628154
lot_balanced_medical,Medical,BLC 121,Random same-group primary,-0.004489010886901948
lot_balanced_medical,Medical,BLC 121,Random same-group primary,0.05335726800204499
lot_balanced_medical,Medical,BLC 121,Random same-group primary,0.049743512813464466
lot_balanced_medical,Medical,BLC 121,Random same-group primary,0.11192178190512718
lot_balanced_medical,Medical,BLC 121,Random same-group primary,0.07885493019366753
lot_balanced_medical,Medical,BLC 121,Random other-group primary,-0.02074640668374978
lot_balanced_medical,Medical,BLC 121,Random other-group primary,-0.0015613048223588983
lot_balanced_medical,Medical,BLC 121,Random other-group primary,-0.03785382348902032
lot_balanced_medical,Medical,BLC 121,Random other-group primary,0.03381978742985427
lot_balanced_medical,Medical,BLC 121,Random other-group primary,-0.04010119311867162
lot_balanced_medical,Medical,BLC 122,True same sample,0.07687402667385446
lot_balanced_medical,Medical,BLC 122,Best wrong primary,0.30645621317087823
lot_balanced_medical,Medical,BLC 122,Random same-group primary,0.028214519990584132
lot_balanced_medical,Medical,BLC 122,Random same-group primary,0.1042229274173526
lot_balanced_medical,Medical,BLC 122,Random same-group primary,0.01458205170732638
lot_balanced_medical,Medical,BLC 122,Random same-group primary,0.04580351478370018
lot_balanced_medical,Medical,BLC 122,Random same-group primary,0.1026626471249847
lot_balanced_medical,Medical,BLC 122,Random other-group primary,0.047919019720163464
lot_balanced_medical,Medical,BLC 122,Random other-group primary,0.025294099391752208
lot_balanced_medical,Medical,BLC 122,Random other-group primary,0.013256272409004122
lot_balanced_medical,Medical,BLC 122,Random other-group primary,0.028229490980980924
lot_balanced_medical,Medical,BLC 122,Random other-group primary,0.059955845858124496
lot_balanced_medical,Medical,BLC 123,True same sample,0.236697706654304
lot_balanced_medical,Medical,BLC 123,Best wrong primary,0.395733335991366
lot_balanced_medical,Medical,BLC 123,Random same-group primary,0.15436825194813383
lot_balanced_medical,Medical,BLC 123,Random same-group primary,0.11497351830677197
lot_balanced_medical,Medical,BLC 123,Random same-group primary,0.1574461347169537
lot_balanced_medical,Medical,BLC 123,Random same-group primary,0.2793045202572883
lot_balanced_medical,Medical,BLC 123,Random same-group primary,0.062293686359373907
lot_balanced_medical,Medical,BLC 123,Random other-group primary,0.15065381971990965
lot_balanced_medical,Medical,BLC 123,Random other-group primary,0.14000152722929976
lot_balanced_medical,Medical,BLC 123,Random other-group primary,0.07028077580210385
lot_balanced_medical,Medical,BLC 123,Random other-group primary,0.1441651449966543
lot_balanced_medical,Medical,BLC 123,Random other-group primary,0.1373257718555743
lot_balanced_medical,Medical,BLC 124,True same sample,0.06166904016433233
lot_balanced_medical,Medical,BLC 124,Best wrong primary,0.4632777401563051
lot_balanced_medical,Medical,BLC 124,Random same-group primary,0.16507331875401238
lot_balanced_medical,Medical,BLC 124,Random same-group primary,0.26441116088589045
lot_balanced_medical,Medical,BLC 124,Random same-group primary,0.15949473555724422
lot_balanced_medical,Medical,BLC 124,Random same-group primary,0.23327096586755192
lot_balanced_medical,Medical,BLC 124,Random same-group primary,0.3296885140936796
lot_balanced_medical,Medical,BLC 124,Random other-group primary,0.12859021856094494
lot_balanced_medical,Medical,BLC 124,Random other-group primary,0.07955226628403836
lot_balanced_medical,Medical,BLC 124,Random other-group primary,0.20312458203961986
